actor,role,title,award,score_1,score_2,num_reviews,polarity_mean,objectivity_mean,numeric_key,ordering,height,year,duration,avg_vote,votes,budget,worlwide_gross_income,metascore,weighted_average_vote,total_votes,mean_vote,median_vote,votes_10,votes_9,votes_8,votes_7,votes_6,votes_5,votes_4,votes_3,votes_2,votes_1,allgenders_0age_avg_vote,allgenders_0age_votes,allgenders_18age_avg_vote,allgenders_18age_votes,allgenders_30age_avg_vote,allgenders_30age_votes,allgenders_45age_avg_vote,allgenders_45age_votes,males_allages_avg_vote,males_allages_votes,males_0age_avg_vote,males_0age_votes,males_18age_avg_vote,males_18age_votes,males_30age_avg_vote,males_30age_votes,males_45age_avg_vote,males_45age_votes,females_allages_avg_vote,females_allages_votes,females_0age_avg_vote,females_0age_votes,females_18age_avg_vote,females_18age_votes,females_30age_avg_vote,females_30age_votes,females_45age_avg_vote,females_45age_votes,top1000_voters_rating,top1000_voters_votes,us_voters_rating,us_voters_votes,non_us_voters_rating,non_us_voters_votes,age_at_performance
Michael Keaton,ray kroc,the founder,0.0,82.0,80.0,34.0,0.12998355767496392,0.5572168569447982,147,1,175.0,2016,115,7.2,117466,25000000,24121245,66.0,7.2,117466,7.3,7.0,4690,8394,33887,49220,15855,3543,919,338,189,431,7.2,95.0,7.2,24052.0,7.2,46205.0,7.2,11476.0,7.2,76660.0,7.2,73.0,7.2,20045.0,7.2,40182.0,7.2,9926.0,7.1,11085.0,6.9,13.0,7.1,3465.0,7.0,5237.0,7.2,1329.0,6.8,387.0,7.3,14779.0,7.2,51418.0,65.0
Michael Keaton,walter nelson,minions,0.0,49.0,55.0,32.0,0.2391465478965479,0.5026574608519053,147,3,175.0,2015,91,6.4,207787,74000000,1159443129,56.0,6.4,207787,6.5,7.0,14950,10109,27234,54916,52330,24929,10323,5119,3094,4783,5.9,366.0,6.5,51478.0,6.3,73534.0,6.5,15643.0,6.3,115932.0,5.7,263.0,6.4,35763.0,6.3,57087.0,6.4,12836.0,6.6,36019.0,6.5,68.0,6.7,14641.0,6.5,15259.0,6.8,2523.0,6.2,495.0,6.2,20534.0,6.4,86264.0,64.0
Michael Keaton,walter robby robinson,spotlight,0.0,93.0,97.0,43.0,0.2680268959435625,0.5329344729344729,147,2,175.0,2015,129,8.1,406847,20000000,98690254,93.0,8.1,406847,8.1,8.0,49477,101050,148677,74621,20494,6414,2178,1127,786,2023,7.8,200.0,8.2,100105.0,8.0,140956.0,8.0,32850.0,8.0,235418.0,7.9,152.0,8.2,75954.0,8.0,112981.0,8.0,26130.0,8.1,59503.0,7.6,36.0,8.2,22073.0,8.0,25639.0,8.3,6008.0,7.7,677.0,8.2,45659.0,8.0,169293.0,64.0
Michael Keaton,raymond sellars,robocop,0.0,49.0,48.0,32.0,0.07978693181818182,0.4829514154146508,147,3,175.0,2014,117,6.1,213760,100000000,242688965,52.0,6.1,213760,6.2,6.0,9607,7149,23670,55317,58700,31352,12875,6092,3277,5721,5.8,70.0,6.2,40304.0,6.1,103104.0,6.1,21545.0,6.2,158978.0,5.8,51.0,6.2,35351.0,6.1,92846.0,6.1,19240.0,6.2,16712.0,5.6,11.0,6.2,4482.0,6.1,8852.0,6.3,1932.0,6.0,603.0,6.1,24523.0,6.1,103147.0,63.0
Michael Keaton,frank logan,the merry gentleman,0.0,49.0,65.0,24.0,0.0563235294117647,0.5440961199294533,147,1,175.0,2008,110,6.5,2868,5000000,347977,55.0,6.5,2868,6.6,7.0,226,192,481,709,602,341,143,77,43,54,5.0,2.0,6.3,126.0,6.4,1173.0,6.5,1083.0,6.4,2016.0,5.0,1.0,6.3,97.0,6.4,987.0,6.4,887.0,6.9,394.0,5.0,1.0,6.3,28.0,6.7,172.0,7.2,178.0,5.8,137.0,6.7,1039.0,6.3,1196.0,57.0
Michael Keaton,mr malby,post grad,0.0,27.0,8.0,24.0,0.043277016193682856,0.5410818713450292,147,2,175.0,2009,88,5.3,13567,15000000,6414729,35.0,5.3,13567,5.5,5.0,674,260,771,1705,3128,3412,1734,877,521,485,5.0,3.0,5.5,2713.0,5.2,7155.0,5.2,1654.0,5.2,6104.0,5.5,2.0,5.4,799.0,5.1,3871.0,5.1,1294.0,5.4,5624.0,4.0,1.0,5.5,1886.0,5.3,3210.0,5.5,333.0,4.9,220.0,5.3,2920.0,5.3,7382.0,58.0
Michael Keaton,ted riker,the last time,0.0,39.0,35.0,5.0,0.029166666666666674,0.41041666666666665,147,3,175.0,2006,96,6.1,3466,4000000,655968,38.0,6.1,3466,6.3,6.0,294,134,397,768,887,517,224,101,57,87,7.0,1.0,6.2,197.0,6.1,1723.0,6.1,1007.0,6.1,2446.0,0,0,6.3,140.0,6.1,1432.0,6.1,823.0,6.0,519.0,7.0,1.0,6.0,54.0,6.0,280.0,5.9,173.0,5.5,116.0,6.1,840.0,6.1,1924.0,55.0
Michael Keaton,jonathan rivers,white noise,0.0,31.0,7.0,22.0,-0.03515983245149913,0.5618525480367587,147,1,175.0,2005,101,5.5,46661,10000000,91196419,30.0,5.5,46661,5.5,6.0,1692,1006,3031,7296,11709,10286,5373,3008,1667,1593,5.8,4.0,5.4,4278.0,5.5,26006.0,5.6,7708.0,5.5,31117.0,5.0,3.0,5.4,2972.0,5.5,21048.0,5.6,6376.0,5.5,7435.0,8.0,1.0,5.5,1272.0,5.5,4738.0,5.8,1232.0,5.2,418.0,5.3,11403.0,5.6,23513.0,54.0
Michael Keaton,ray peyton sr,herbie fully loaded,0.0,38.0,40.0,19.0,0.10045797456511743,0.6205424323409018,147,2,175.0,2005,101,4.8,44419,50000000,144146816,47.0,4.8,44419,5.1,5.0,2705,780,1943,4124,7827,9911,7410,4074,2469,3176,4.5,17.0,4.8,12541.0,4.6,17167.0,5.1,4811.0,4.7,25136.0,4.3,13.0,4.7,7306.0,4.6,12861.0,5.1,3990.0,4.9,10399.0,5.3,3.0,5.0,5040.0,4.7,4151.0,5.2,767.0,4.7,362.0,4.6,8304.0,4.8,21960.0,54.0
Michael Keaton,nicky rogan,game 6,0.0,38.0,61.0,12.0,0.1908804563492064,0.4320674603174603,147,1,175.0,2005,87,5.8,2451,1000000,129664,56.0,5.8,2451,6.1,6.0,186,101,240,458,629,369,211,113,75,69,5.5,2.0,5.9,132.0,5.8,1096.0,5.7,719.0,5.8,1668.0,5.0,1.0,5.9,88.0,5.9,937.0,5.6,610.0,5.9,299.0,6.0,1.0,5.8,44.0,5.6,151.0,6.4,100.0,5.1,89.0,6.0,1080.0,5.5,779.0,54.0
Michael Keaton,john mackenzie,first daughter,0.0,43.0,8.0,17.0,0.03390589569160996,0.4479074074074074,147,3,175.0,2004,106,5.1,20698,30000000,10592180,31.0,5.1,20698,5.3,5.0,1355,548,1153,2228,3692,4745,3217,1758,1011,991,8.5,2.0,5.4,4494.0,4.8,9092.0,5.1,2664.0,4.7,7546.0,0,0,4.8,954.0,4.6,4545.0,5.0,1846.0,5.3,9095.0,8.5,2.0,5.5,3479.0,5.1,4444.0,5.5,784.0,4.6,278.0,5.1,4249.0,4.9,10036.0,53.0
Michael Keaton,martin raikes,quicksand,0.0,0.0,0.0,0.0,0.0,0.0,147,1,175.0,2003,95,5.3,2249,0,0,0,5.3,2249,5.3,5.0,86,23,104,266,547,585,319,160,80,79,5.0,1.0,5.5,68.0,5.2,798.0,5.4,894.0,5.3,1605.0,0,0,5.5,54.0,5.2,712.0,5.3,801.0,5.4,177.0,5.0,1.0,5.3,13.0,5.1,75.0,5.8,82.0,5.2,134.0,5.4,573.0,5.2,1115.0,52.0
Michael Keaton,peter cameron,a shot at glory,0.0,65.0,67.0,3.0,0.2421296296296297,0.5305555555555556,147,2,175.0,2000,114,6.3,2102,9000000,133122,66.0,6.3,2102,6.5,6.0,189,92,247,518,545,264,118,54,34,41,0,0,7.2,186.0,6.2,959.0,6.2,567.0,6.3,1595.0,0,0,7.2,172.0,6.2,893.0,6.2,499.0,6.3,137.0,0,0,6.2,12.0,6.4,58.0,6.4,65.0,5.9,82.0,6.4,340.0,6.3,1248.0,49.0
Michael Keaton,jack frost,jack frost,0.0,39.0,19.0,11.0,0.037294146825396834,0.5876140873015874,147,1,175.0,1998,101,5.4,32089,85000000,34562556,0,5.4,32089,5.6,6.0,2353,872,2090,4333,6590,6947,4027,2289,1316,1272,5.9,11.0,5.6,7157.0,5.2,13359.0,5.3,3898.0,5.2,18649.0,5.9,9.0,5.4,4782.0,5.1,9953.0,5.2,3071.0,5.8,6692.0,7.0,1.0,6.0,2260.0,5.6,3272.0,5.9,775.0,4.8,384.0,5.2,8650.0,5.3,12598.0,47.0
Michael Keaton,peter mccabe,desperate measures,0.0,37.0,19.0,5.0,0.225,0.275,147,1,175.0,1998,100,6.1,15645,50000000,13806137,0,6.1,15645,6.1,6.0,650,436,1527,3651,4729,2571,1060,455,298,268,6.0,1.0,6.5,605.0,6.2,7988.0,5.9,3599.0,6.1,11152.0,6.0,1.0,6.5,517.0,6.2,7205.0,5.9,3135.0,6.2,1246.0,0,0,6.3,85.0,6.1,699.0,6.1,427.0,5.7,321.0,6.1,3624.0,6.1,7734.0,47.0
Michael Keaton,doug kinney,multiplicity,0.0,49.0,43.0,14.0,0.10257936507936508,0.4177489177489177,147,1,175.0,1996,117,6.1,29395,45000000,21075014,0,6.1,29395,6.2,6.0,1534,1154,3247,6185,7989,5117,2253,1008,486,422,5.0,1.0,6.4,1166.0,6.1,14984.0,6.0,6336.0,6.1,19680.0,0,0,6.3,882.0,6.1,12818.0,6.0,5381.0,6.1,3281.0,5.0,1.0,6.6,270.0,6.0,2019.0,6.1,870.0,5.7,380.0,6.2,9435.0,6.0,11363.0,45.0
Michael Keaton,henry hackett,the paper,0.0,66.0,88.0,7.0,0.38833333333333336,0.5088333333333332,147,1,175.0,1994,112,6.7,12708,6000000,48424341,70.0,6.7,12708,6.7,7.0,737,793,2064,3716,3063,1263,510,218,144,200,0,0,7.0,419.0,6.7,4773.0,6.5,4315.0,6.6,8288.0,0,0,6.9,332.0,6.7,4108.0,6.5,3654.0,6.8,1339.0,0,0,7.4,84.0,6.7,614.0,6.7,610.0,6.1,307.0,6.8,4219.0,6.6,4771.0,43.0
Michael Keaton,kevin vallick,speechless,0.0,34.0,11.0,9.0,0.024444444444444425,0.4583333333333333,147,1,175.0,1994,99,5.8,4725,0,20667959,0,5.8,4725,5.9,6.0,212,133,376,805,1323,1058,420,159,137,102,0,0,6.1,122.0,5.8,1864.0,5.8,1580.0,5.7,2835.0,0,0,5.9,73.0,5.7,1427.0,5.8,1268.0,6.0,786.0,0,0,6.4,48.0,6.0,418.0,5.9,294.0,5.5,200.0,5.8,1526.0,5.8,1845.0,43.0
Michael Keaton,bob jones,my life,0.0,74.0,42.0,6.0,0.1999503968253968,0.436061507936508,147,1,175.0,1993,117,6.9,10489,15000000,27804899,0,6.9,10489,7.1,7.0,1306,919,1853,2800,1972,904,354,171,78,132,6.1,6.0,7.0,524.0,6.9,4633.0,6.7,2723.0,6.8,6076.0,6.5,5.0,6.9,304.0,6.9,3445.0,6.7,2147.0,7.0,1978.0,5.0,1.0,7.1,213.0,7.0,1138.0,6.9,547.0,6.1,234.0,6.9,3266.0,6.8,4066.0,42.0
Michael Keaton,bruce wayne/batman,batman returns,0.0,73.0,80.0,20.0,0.13052422723475354,0.538859126984127,147,1,175.0,1992,126,7.0,269035,80000000,266903053,68.0,7.0,269035,7.1,7.0,23147,22514,55827,87015,46687,18276,7443,3559,1980,2587,7.1,143.0,7.0,40050.0,7.1,132780.0,6.7,29484.0,7.0,181075.0,7.0,123.0,7.0,32979.0,7.1,114114.0,6.7,25533.0,7.2,28526.0,7.4,12.0,7.2,6473.0,7.2,17105.0,6.9,3518.0,7.1,804.0,7.0,55931.0,7.0,120195.0,41.0
Michael Keaton,artie lewis,one good cop,0.0,32.0,15.0,3.0,0.2375,0.7125,147,1,175.0,1991,114,5.9,3770,4000000,11276846,0,5.9,3770,5.9,6.0,171,69,301,678,1131,848,303,122,76,71,0,0,6.2,76.0,5.9,1368.0,5.9,1389.0,5.9,2550.0,0,0,6.0,57.0,5.9,1225.0,5.8,1200.0,6.2,345.0,0,0,7.1,19.0,6.1,129.0,6.2,179.0,5.4,169.0,6.0,1395.0,5.7,1294.0,40.0
Michael Keaton,carter hayes,pacific heights,0.0,46.0,50.0,3.0,0.21428571428571427,0.5714285714285714,147,3,175.0,1990,102,6.4,17539,18000000,44926706,55.0,6.4,17539,6.5,7.0,718,682,2295,5129,4945,2219,812,393,168,178,5.5,2.0,6.4,602.0,6.3,6200.0,6.4,6410.0,6.4,11404.0,5.0,1.0,6.3,456.0,6.3,5186.0,6.4,5434.0,6.5,2052.0,6.0,1.0,6.4,136.0,6.4,940.0,6.5,894.0,6.0,397.0,6.4,5019.0,6.4,7292.0,39.0
Michael Keaton,bruce wayne/batman,batman,0.0,84.0,71.0,13.0,0.21072420634920636,0.6108531746031746,147,1,175.0,1989,126,7.5,332356,35000000,411556825,69.0,7.5,332356,7.6,8.0,37193,42831,104883,89558,34651,12564,4647,2318,1388,2323,7.6,215.0,7.4,47615.0,7.6,159581.0,7.3,39834.0,7.5,223802.0,7.5,181.0,7.4,40076.0,7.6,139092.0,7.3,34390.0,7.5,31876.0,8.3,21.0,7.4,6832.0,7.5,18649.0,7.4,4862.0,7.6,862.0,7.7,73421.0,7.4,143522.0,38.0
Michael Keaton,billy caufield,the dream team,0.0,61.0,57.0,1.0,-0.08499999999999994,0.5633333333333332,147,1,175.0,1989,113,6.5,12539,15000000,28890240,54.0,6.5,12539,6.7,7.0,804,632,1835,3567,3282,1489,536,208,91,95,7.0,1.0,6.8,452.0,6.5,5172.0,6.4,3740.0,6.5,8418.0,7.0,1.0,6.8,360.0,6.5,4572.0,6.4,3217.0,6.7,1157.0,0,0,7.3,86.0,6.6,542.0,6.7,490.0,6.0,301.0,6.6,4359.0,6.4,4339.0,38.0
Michael Keaton,betelgeuse,beetlejuice,0.0,82.0,85.0,18.0,0.20711451247165533,0.494203514739229,147,3,175.0,1988,92,7.5,251894,15000000,74270074,70.0,7.5,251894,7.6,8.0,30291,31259,73600,68320,28847,10735,4177,2064,1188,1413,7.7,127.0,7.4,38545.0,7.5,115807.0,7.3,32039.0,7.4,145484.0,7.6,85.0,7.4,24353.0,7.5,88082.0,7.3,25933.0,7.7,47962.0,7.7,30.0,7.7,13454.0,7.7,26198.0,7.6,5590.0,7.4,786.0,7.7,58427.0,7.3,102606.0,37.0
Michael Keaton,daryl poynter,clean and sober,0.0,62.0,62.0,1.0,0.065,0.2833333333333334,147,1,175.0,1988,124,6.7,5502,0,8674093,0,6.7,5502,6.9,7.0,434,381,940,1597,1218,557,184,82,45,64,6.7,3.0,6.8,152.0,6.7,1683.0,6.7,2222.0,6.7,3578.0,7.0,2.0,6.8,131.0,6.7,1453.0,6.7,1874.0,6.8,573.0,6.0,1.0,7.5,21.0,6.5,207.0,6.8,320.0,6.2,218.0,6.8,2460.0,6.5,1385.0,37.0
Michael Keaton,harry berg,the squeeze,0.0,29.0,14.0,1.0,0.0,0.0,147,1,175.0,1987,101,4.8,1019,19000000,2228951,0,4.8,1019,4.9,5.0,63,14,30,69,148,238,212,117,60,68,0,0,5.5,18.0,5.0,342.0,4.5,401.0,4.7,704.0,0,0,5.5,14.0,5.0,306.0,4.5,359.0,4.9,67.0,0,0,7.5,2.0,5.2,29.0,4.3,36.0,4.2,98.0,4.9,429.0,4.6,280.0,36.0
Michael Keaton,bobby barbato,touch and go,0.0,0.0,0.0,1.0,0.6,1.0,147,1,175.0,1986,101,5.8,780,0,1254040,0,5.8,780,6.0,6.0,53,23,71,123,189,180,88,34,11,8,0,0,7.4,18.0,5.8,229.0,5.7,337.0,5.8,521.0,0,0,7.5,12.0,5.8,191.0,5.6,304.0,5.9,73.0,0,0,7.2,6.0,5.5,35.0,6.2,30.0,5.6,71.0,5.8,317.0,5.7,233.0,35.0
Michael Keaton,hunt stevenson,gung ho,0.0,46.0,33.0,7.0,0.034523809523809526,0.6297619047619047,147,1,175.0,1986,112,6.3,11438,18000000,36611610,48.0,6.3,11438,6.3,6.0,546,420,1372,2824,3274,1758,640,275,129,200,0,0,6.4,296.0,6.4,3838.0,6.2,4315.0,6.3,7778.0,0,0,6.4,242.0,6.4,3456.0,6.2,3813.0,6.3,853.0,0,0,5.7,52.0,6.4,324.0,6.3,448.0,5.8,257.0,6.4,5280.0,6.0,2592.0,35.0
Michael Keaton,johnny kelly/johnny dangerously,johnny dangerously,0.0,63.0,44.0,2.0,0.22136904761904766,0.544702380952381,147,1,175.0,1984,90,6.6,13024,9000000,17124395,54.0,6.6,13024,6.7,7.0,1254,857,2033,3169,2757,1492,676,340,204,242,5.0,1.0,6.9,455.0,6.5,4402.0,6.5,4842.0,6.5,8716.0,5.0,1.0,6.9,374.0,6.5,3832.0,6.5,4214.0,6.7,1214.0,0,0,6.8,75.0,6.9,519.0,6.6,568.0,5.7,266.0,6.7,6694.0,6.2,2358.0,33.0
Michael Keaton,jack,mr mom,0.0,57.0,82.0,1.0,-0.13999999999999996,0.6233333333333333,147,1,175.0,1983,91,6.5,20559,0,64783827,50.0,6.5,20559,6.6,7.0,1335,1118,3089,5713,5148,2442,882,381,198,253,7.0,4.0,6.4,968.0,6.4,7059.0,6.7,7106.0,6.5,12436.0,8.0,2.0,6.4,723.0,6.3,5573.0,6.6,5673.0,6.8,3150.0,6.0,2.0,6.4,237.0,6.6,1403.0,7.1,1358.0,6.1,352.0,6.7,10771.0,6.0,3255.0,32.0
Michael Keaton,bill blazejowski,night shift,0.0,63.0,92.0,5.0,0.192142094017094,0.5114102564102565,147,2,175.0,1982,106,6.6,13702,0,21095638,62.0,6.6,13702,6.7,7.0,895,729,2178,3890,3376,1537,588,245,126,138,2.5,2.0,6.6,386.0,6.4,3906.0,6.7,5891.0,6.5,9214.0,2.5,2.0,6.7,332.0,6.4,3463.0,6.7,5122.0,6.6,1197.0,0,0,6.2,50.0,6.4,407.0,6.7,698.0,6.1,320.0,6.7,6226.0,6.2,3351.0,31.0
Chiwetel Ejiofor,scar,the lion king,0.0,88.0,52.0,52.0,0.24001317843154574,0.5735358980641999,37,4,178.0,2019,118,6.9,199521,260000000,1656963790,55.0,6.9,199521,7.0,7.0,22193,18409,40172,53900,31312,14327,6224,3848,2797,6339,6.4,541.0,6.9,47338.0,6.8,62019.0,7.0,11738.0,6.8,101832.0,6.2,299.0,6.8,32429.0,6.8,48309.0,6.9,8976.0,7.3,29170.0,6.9,103.0,7.4,11580.0,7.3,11521.0,7.5,2281.0,6.1,392.0,6.6,22006.0,6.9,68771.0,42.0
Chiwetel Ejiofor,trywell kamkwamba,the boy who harnessed the wind,0.0,88.0,86.0,20.0,0.22045579805996476,0.5364285714285714,37,1,178.0,2019,113,7.6,24574,0,0,68.0,7.6,24574,7.8,8.0,2738,3516,8701,7058,1854,421,103,29,42,112,7.8,30.0,7.7,4753.0,7.5,8955.0,7.5,2528.0,7.5,13915.0,7.6,17.0,7.6,3364.0,7.5,7103.0,7.4,2017.0,7.8,3660.0,8.1,10.0,7.9,1156.0,7.7,1610.0,8.0,453.0,6.2,114.0,7.5,1512.0,7.5,11124.0,42.0
Chiwetel Ejiofor,peter,mary magdalene,0.0,47.0,44.0,22.0,0.1850442868534974,0.5148493076124655,37,3,178.0,2018,120,5.9,8169,0,11710110,48.0,5.9,8169,6.0,6.0,674,441,869,1516,1718,1256,627,338,205,525,4.9,8.0,5.8,1250.0,5.8,2876.0,5.9,1565.0,5.8,4778.0,5.2,6.0,5.8,905.0,5.8,2227.0,5.9,1257.0,6.0,1322.0,4.0,2.0,6.1,319.0,5.9,587.0,6.0,273.0,4.7,152.0,5.6,726.0,5.8,3962.0,41.0
Chiwetel Ejiofor,carlton pearson,come sunday,0.0,60.0,68.0,11.0,0.28194444444444444,0.6096527777777778,37,1,178.0,2018,106,6.0,1900,0,0,65.0,6.0,1900,6.2,6.0,169,94,203,405,456,260,100,47,36,130,6.7,3.0,5.8,260.0,5.9,655.0,6.1,430.0,5.9,1108.0,7.0,2.0,5.9,204.0,5.8,519.0,6.0,313.0,6.3,319.0,6.0,1.0,5.5,50.0,6.3,121.0,6.7,111.0,4.9,86.0,6.3,425.0,5.8,704.0,41.0
Chiwetel Ejiofor,baron karl mordo,doctor strange,0.0,86.0,89.0,56.0,0.15547244242049435,0.4859995300428973,37,2,178.0,2016,115,7.5,578675,165000000,677718395,72.0,7.5,578675,7.6,8.0,60950,81293,182309,157198,60781,19947,6951,3222,1887,4137,7.8,1071.0,7.6,138350.0,7.4,181576.0,7.4,39982.0,7.4,326848.0,7.7,750.0,7.5,106645.0,7.4,149191.0,7.4,33130.0,7.7,70613.0,7.9,162.0,7.7,27448.0,7.6,28725.0,7.7,5953.0,7.1,759.0,7.5,63032.0,7.4,211683.0,39.0
Chiwetel Ejiofor,terrell tompkins,triple 9,0.0,41.0,54.0,43.0,0.0324329686829687,0.5226280234315949,37,2,178.0,2016,115,6.3,64354,20000000,23177948,52.0,6.3,64354,6.3,6.0,2048,1887,7202,18811,19509,8786,3137,1378,643,953,6.0,28.0,6.3,11600.0,6.3,27536.0,6.3,8076.0,6.3,45671.0,5.8,17.0,6.3,10299.0,6.3,24946.0,6.3,7161.0,6.2,4549.0,6.3,10.0,6.1,1141.0,6.2,2222.0,6.2,765.0,5.8,387.0,6.3,7595.0,6.2,30900.0,39.0
Chiwetel Ejiofor,loomis,z for zachariah,0.0,45.0,79.0,26.0,0.07615053597196454,0.5092295725108226,37,1,178.0,2015,98,6.0,27524,7500000,381839,68.0,6.0,27524,6.0,6.0,798,608,2373,6466,8537,4584,1912,895,540,811,7.0,9.0,6.1,4857.0,5.9,12170.0,5.9,4433.0,6.0,18308.0,7.1,5.0,6.2,3660.0,5.9,9997.0,5.9,3694.0,5.9,4066.0,5.5,4.0,5.9,1128.0,5.8,2024.0,6.0,659.0,5.2,303.0,6.0,4356.0,5.9,13407.0,38.0
Chiwetel Ejiofor,ray,secret in their eyes,0.0,41.0,39.0,34.0,0.05020537002679859,0.5438304660707257,37,1,178.0,2015,111,6.3,42046,19500000,34854990,45.0,6.3,42046,6.4,6.0,1556,1596,5243,11966,12071,5323,2067,903,500,821,6.6,6.0,6.4,5763.0,6.2,17558.0,6.3,7491.0,6.2,23915.0,6.7,3.0,6.3,3560.0,6.2,12850.0,6.2,5825.0,6.4,8807.0,6.7,3.0,6.5,2079.0,6.4,4428.0,6.4,1523.0,5.6,298.0,6.2,5401.0,6.2,19439.0,38.0
Chiwetel Ejiofor,christmas moultrie,savannah,0.0,35.0,13.0,6.0,0.31319444444444444,0.4511111111111111,37,2,178.0,2013,101,5.9,1408,5000000,37240,25.0,5.9,1408,6.3,6.0,196,57,136,228,328,215,112,56,29,51,0,0,6.2,143.0,5.6,570.0,6.0,400.0,5.7,806.0,0,0,6.3,99.0,5.5,403.0,5.7,269.0,6.3,358.0,0,0,6.0,41.0,6.0,163.0,6.8,127.0,4.8,50.0,6.0,270.0,5.7,660.0,36.0
Chiwetel Ejiofor,odenigbo,half of a yellow sun,0.0,36.0,51.0,21.0,0.15561624649859945,0.4583465608465609,37,1,178.0,2013,111,6.1,1777,1270000000,306393,51.0,6.1,1777,6.4,6.0,177,102,219,342,447,219,117,42,30,82,5.0,5.0,6.3,256.0,6.0,623.0,6.1,476.0,5.9,913.0,5.0,1.0,6.2,140.0,5.9,389.0,5.9,321.0,6.5,524.0,2.0,4.0,6.5,115.0,6.4,225.0,6.7,149.0,5.2,94.0,6.1,364.0,6.0,787.0,36.0
Chiwetel Ejiofor,peabody,salt,0.0,59.0,62.0,55.0,0.12580631543397502,0.5120672123015874,37,3,178.0,2010,100,6.4,291354,110000000,293503354,65.0,6.4,291354,6.5,7.0,14962,14332,41983,84913,73333,33087,13679,6466,3657,4942,6.3,55.0,6.5,66037.0,6.3,138402.0,6.6,31601.0,6.4,198177.0,6.3,29.0,6.5,48813.0,6.4,114235.0,6.6,26544.0,6.5,45947.0,5.9,18.0,6.7,16313.0,6.3,22625.0,6.6,4571.0,6.3,673.0,6.5,41587.0,6.4,155190.0,33.0
Chiwetel Ejiofor,president thabo mbeki,endgame,0.0,57.0,71.0,2.0,0.5,0.5625,37,2,178.0,2009,109,6.2,2608,0,26260,55.0,6.2,2608,6.4,6.0,153,121,368,657,656,317,120,68,50,98,0,0,5.9,129.0,6.2,1333.0,6.3,836.0,6.2,2025.0,0,0,5.9,109.0,6.2,1187.0,6.2,693.0,6.5,294.0,0,0,6.2,18.0,6.5,137.0,6.7,131.0,5.5,96.0,6.1,539.0,6.2,1609.0,32.0
Chiwetel Ejiofor,adrian helmsley,2012,0.0,47.0,39.0,51.0,0.006605944350960968,0.5735444367140796,37,3,178.0,2009,158,5.8,347291,200000000,791217826,49.0,5.8,347291,5.9,6.0,18384,13728,34186,65937,80728,58853,30983,18240,11469,14783,5.9,174.0,5.8,80880.0,5.7,156876.0,5.8,36297.0,5.8,243231.0,5.8,129.0,5.8,65776.0,5.7,134899.0,5.8,31212.0,5.9,40944.0,6.5,23.0,5.8,13968.0,5.8,20370.0,6.1,4545.0,5.7,749.0,5.6,45456.0,5.8,186001.0,32.0
Chiwetel Ejiofor,mike terry,redbelt,0.0,65.0,68.0,43.0,0.18263415404040406,0.5856248781248782,37,1,178.0,2008,99,6.7,20170,7000000,2674090,69.0,6.7,20170,6.9,7.0,1706,1816,4027,5386,3414,1698,850,494,273,506,5.0,2.0,6.8,1015.0,6.8,12243.0,6.6,3889.0,6.7,16513.0,6.0,1.0,6.8,943.0,6.8,11706.0,6.6,3582.0,6.6,794.0,4.0,1.0,6.2,65.0,6.5,449.0,6.7,259.0,6.0,316.0,7.0,5762.0,6.6,10577.0,31.0
Chiwetel Ejiofor,dewey hughes,talk to me,0.0,77.0,82.0,43.0,0.14464385922719256,0.5389373053846739,37,2,178.0,2007,118,7.3,9364,0,4778376,69.0,7.3,9364,7.5,8.0,1056,1043,2662,2830,1097,341,102,52,40,141,5.5,2.0,7.4,531.0,7.3,4946.0,7.2,2246.0,7.3,6588.0,5.0,1.0,7.5,434.0,7.3,4273.0,7.1,1753.0,7.4,1222.0,6.0,1.0,7.2,92.0,7.4,624.0,7.5,465.0,6.3,192.0,7.4,3919.0,7.2,3428.0,30.0
Chiwetel Ejiofor,huey lucas,american gangster,0.0,87.0,80.0,57.0,0.1836803530936184,0.5392768959435627,37,3,178.0,2007,157,7.8,383688,100000000,269755430,76.0,7.8,383688,7.9,8.0,45560,70807,140829,84715,25692,8058,2826,1371,884,2946,7.7,64.0,8.0,64106.0,7.8,204149.0,7.6,38065.0,7.8,289693.0,7.6,48.0,8.0,58391.0,7.8,185383.0,7.6,32911.0,7.6,27582.0,7.6,7.0,7.7,4888.0,7.6,16806.0,7.6,4616.0,7.4,722.0,7.7,68853.0,7.8,195613.0,30.0
Chiwetel Ejiofor,luke,children of men,0.0,85.0,92.0,55.0,0.11274739458072792,0.5233182539682539,37,3,178.0,2006,109,7.9,456395,76000000,70595464,84.0,7.9,456395,7.9,8.0,77519,94700,131124,84148,36274,14125,6595,3808,2555,5547,8.3,141.0,8.1,77729.0,7.9,236556.0,7.6,48273.0,7.9,320414.0,8.3,110.0,8.1,64699.0,7.9,203026.0,7.6,40787.0,7.6,51770.0,7.7,18.0,7.8,11916.0,7.6,31150.0,7.5,6770.0,7.4,774.0,8.1,88396.0,7.8,232493.0,29.0
