ACTOR,ROLE,TITLE,AWARD,SCORE_1,SCORE_2,NUM_REVIEWS,polarity_mean,objectivity_mean,NUMERIC_KEY
Richard Jenkins,james grace,the kingdom,0.0,76.0,51.0,54.0,0.12983107953032766,0.44909176613258256,179
Richard Jenkins,frank bascombe,fun with dick and jane,0.0,49.0,28.0,34.0,0.07717866265280059,0.4804529282977559,179
Richard Jenkins,earl huttinger,rumor has it ,0.0,41.0,19.0,34.0,0.11832451499118167,0.6029627496159754,179
Richard Jenkins,hank aimes,north country,0.0,76.0,69.0,42.0,0.09848268690373954,0.5908094405594406,179
Richard Jenkins,devine,shall we dance?,0.0,57.0,46.0,41.0,0.059414146289146284,0.5006666812916812,179
Richard Jenkins,general thomas purcell,the core,0.0,34.0,40.0,33.0,0.161158781694496,0.5025101604744462,179
Richard Jenkins,freddy bender,intolerable cruelty,0.0,48.0,75.0,45.0,0.17852485670194004,0.6231729008171316,179
Richard Jenkins,shake,cheaper by the dozen,0.0,56.0,24.0,33.0,0.028856056311413452,0.54027321656632,179
Richard Jenkins,edgar mudge,the mudge boy,0.0,73.0,77.0,14.0,-0.014325096200096208,0.6879199735449735,179
Richard Jenkins,mr cook,stealing harvard,0.0,39.0,9.0,29.0,-0.049361904761904773,0.5986122448979592,179
Richard Jenkins,bobby frank cherry,sins of the father,0.0,71.0,50.0,2.0,0.575,0.625,179
Richard Jenkins,arnell,changing lanes,0.0,53.0,77.0,34.0,0.13541009585652444,0.5717732082732083,179
Richard Jenkins,father jimmy,one night at mccools,0.0,39.0,33.0,34.0,-0.04977678571428571,0.5072936507936509,179
Richard Jenkins,walter wingfield,say it isnt so,0.0,32.0,9.0,35.0,-0.14599501791312136,0.5976893338143338,179
Richard Jenkins,walter abundas,the man who wasnt there,0.0,85.0,81.0,37.0,0.25927248677248677,0.6540065681444992,179
Richard Jenkins,agent boshane,me myself & irene,0.0,57.0,47.0,26.0,-0.1376388888888889,0.5034640522875816,179
Richard Jenkins,don fisk,what planet are you from?,0.0,28.0,42.0,23.0,0.19952320827320827,0.6223767436267436,179
Richard Jenkins,det bob mothershed,the mod squad,0.0,17.0,3.0,19.0,0.0108459595959596,0.548807519640853,179
Richard Jenkins,sheriff art moran,snow falling on cedars,0.0,68.0,39.0,27.0,-0.007638888888888883,0.555026455026455,179
Richard Jenkins,truman trainor,random hearts,0.0,24.0,15.0,28.0,-0.04913821658139839,0.5444816017316016,179
Richard Jenkins,johnny leguard,the impostors,0.0,73.0,62.0,7.0,-0.2,0.6,179
Richard Jenkins,willard sprague,eye of god,0.0,80.0,75.0,6.0,0.14833333333333334,0.5766666666666667,179
Richard Jenkins,beck weathers,into thin air death on everest,0.0,0.0,0.0,0.0,0.0,0.0,179
Richard Jenkins,carl zimmer,eddie,0.0,36.0,18.0,10.0,0.030723905723905726,0.5956228956228956,179
Richard Jenkins,campton,a couch in new york,0.0,0.0,0.0,0.0,0.0,0.0,179
Richard Jenkins,paul,flirting with disaster,0.0,69.0,87.0,10.0,-0.1375,0.7249999999999999,179
Richard Jenkins,victor,the indian in the cupboard,0.0,40.0,73.0,3.0,0.2785714285714286,0.4107142857142857,179
Richard Jenkins,agent shaddus peyser,trapped in paradise,0.0,41.0,10.0,8.0,-0.06272893772893771,0.5998194662480376,179
Richard Jenkins,detective bridger,wolf,0.0,42.0,60.0,9.0,0.3096726190476191,0.6515873015873016,179
Richard Jenkins,chaplain,getting out,0.0,0.0,0.0,0.0,0.0,0.0,179
Richard Jenkins,acton ryder,afterburn,0.0,0.0,0.0,1.0,0.45,0.6,179
Richard Jenkins,redy,carolina skeletons,0.0,0.0,0.0,0.0,0.0,0.0,179
Richard Jenkins,attorney mel dawson,blue steel,0.0,35.0,75.0,6.0,0.0575,0.4373611111111111,179
Richard Jenkins,vaughan,when you remember me,0.0,0.0,0.0,0.0,0.0,0.0,179
Richard Jenkins,unknown,challenger,0.0,0.0,0.0,0.0,0.0,0.0,179
Richard Jenkins,tommy,rising son,0.0,0.0,0.0,0.0,0.0,0.0,179
Richard Jenkins,debaudt,descending angel,0.0,0.0,0.0,0.0,0.0,0.0,179
Richard Jenkins,joel litkin,kojak fatal flaw,0.0,0.0,0.0,0.0,0.0,0.0,179
Richard Jenkins,picayune,blaze,0.0,47.0,73.0,1.0,0.3,0.4,179
Richard Jenkins,gruber,sea of love,0.0,66.0,76.0,5.0,0.06302083333333332,0.64375,179
Richard Jenkins,richard grant,little nikita,0.0,45.0,54.0,5.0,-0.07465277777777778,0.49444444444444446,179
Richard Jenkins,clyde alden,the witches of eastwick,0.0,62.0,76.0,1.0,0.0,0.75,179
Richard Jenkins,bobby pate,on valentines day,0.0,0.0,0.0,1.0,0.0,0.0,179
Richard Jenkins,dr wilkes,hannah and her sisters,0.0,90.0,91.0,15.0,0.2748060966810967,0.6008252164502165,179
Frank Morgan,fire chief duggan,key to the city,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,jim kurstyn,any number can play,0.0,58.0,14.0,3.0,0.4375,0.5944444444444444,67
Frank Morgan,aristide pitard,the great sinner,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,barney wile,the stratton story,0.0,80.0,86.0,2.0,0.0888888888888889,0.53125,67
Frank Morgan,uncle sid,summer holiday,0.0,43.0,71.0,3.0,0.0009680134680134705,0.3544612794612794,67
Frank Morgan,king louis xiii,the three musketeers,0.0,74.0,78.0,1.0,0.375,0.47500000000000003,67
Frank Morgan,dr edmond ozanne,green dolphin street,0.0,0.0,0.0,1.0,0.45,0.6847222222222222,67
Frank Morgan,sam griggs,the cockeyed miracle,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,frank morgan,the great morgan,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,william audrey,lady luck,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,harry macbain,courage of lassie,0.0,0.0,0.0,1.0,0.3333333333333333,0.48571428571428577,67
Frank Morgan,victor budlow trout,yolanda and the thief,0.0,50.0,80.0,0.0,0.0,0.0,67
Frank Morgan,hiram porter dunn,the white cliffs of dover,0.0,55.0,80.0,3.0,0.4291666666666667,0.7083333333333334,67
Frank Morgan,mr ferris,casanova brown,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,john josephus grant,a stranger in town,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,willie grogan,the human comedy,0.0,67.0,80.0,0.0,0.0,0.0,67
Frank Morgan,the doctor,white cargo,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,the pirate,tortilla flat,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,judge cotton,honky tonk,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,robert yancey,the vanishing virginian,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,calvin claymore,washington melodrama,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,j daniel `dan` thompson,the wild man of borneo,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,vernon `vern` adams,the ghost comes home,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,luther aldrich,boom town,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,bob casey,broadway melody of 1940,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,harry c thomas,keeping company,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,frankie merriweather,hullabaloo,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,prof viktor roth,the mortal storm,0.0,85.0,100.0,1.0,0.6,0.8,67
Frank Morgan,hugo matuschek,the shop around the corner,0.0,91.0,100.0,9.0,0.3060229276895943,0.6732164902998237,67
Frank Morgan,henry conroy,henry goes arizona,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,ivan danchenoff,balalaika,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,professor marvel/guardian of the gates/cabbie/soldier/the wizard of oz,the wizard of oz,0.0,89.0,98.0,29.0,0.26782655423280427,0.5851633089133089,67
Frank Morgan,cornelius collier,broadway serenade,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,rudolph tobler,paradise for three,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,felix lehman,sweethearts,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,brian mccoy,the crowd roars,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,colonel baron suroff,the emperors candlesticks,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,ingraham steward,beg borrow or steal,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,king fredrick romanikov,rosalie,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,jesse kiffmeyer,saratoga,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,lord francis kelton,the last of mrs cheyney,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,col geraldine,trouble for two,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,james crocker,piccadilly jim,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,prof eustace appleby,dimples,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,jack billings,the great ziegfeld,0.0,50.0,62.0,6.0,0.3615,0.5413888888888889,67
Frank Morgan,mayor don emilio perena,dancing pirate,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,karl,escapade,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,mellersh wilkins,enchanted april,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,henry smith,by your leave,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,gp bentley,i live my life,0.0,57.0,40.0,0.0,0.0,0.0,67
Frank Morgan,konrad,the good fairy,0.0,85.0,86.0,0.0,0.0,0.0,67
Frank Morgan,major horatio chatteris,the perfect gentleman,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,governor dannard,naughty marietta,0.0,78.0,56.0,4.0,0.21458333333333332,0.6543402777777778,67
Frank Morgan,forrester,a lost lady,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,raymond merritt,success at any price,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,daudet,the cat and the fiddle,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,dr anton krug,reunion in vienna,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,pops burns,bombshell,0.0,74.0,90.0,0.0,0.0,0.0,67
Frank Morgan,ted hackett,broadway to hollywood,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,dr buchanan prescott,the nuisance,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,mayor john hastings,hallelujah im a bum,0.0,65.0,88.0,0.0,0.0,0.0,67
Frank Morgan,john dudley masterson,the billion dollar scandal,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,rogers woodruf,when ladies meet,0.0,0.0,0.0,1.0,0.0,0.0,67
Frank Morgan,francois st cyr,secrets of the french police,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,bronson lenox,fast and loose,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,c mortimer gibson,laughter,0.0,0.0,0.0,0.0,0.0,0.0,67
Frank Morgan,arno riccardi,manhandled,0.0,0.0,0.0,0.0,0.0,0.0,67
Robert Donat,the mandarin of yang cheng,the inn of the sixth happiness,0.0,84.0,100.0,0.0,0.0,0.0,182
Robert Donat,rev william thorne,lease of life,0.0,0.0,0.0,0.0,0.0,0.0,182
Robert Donat,william friese-greene,the magic box,0.0,0.0,0.0,0.0,0.0,0.0,182
Robert Donat,sir robert morton,the winslow boy,0.0,0.0,0.0,0.0,0.0,0.0,182
Robert Donat,charles stewart parnell,captain boycott,0.0,0.0,0.0,0.0,0.0,0.0,182
Robert Donat,robert  wilson,vacation from marriage,0.0,0.0,0.0,0.0,0.0,0.0,182
Robert Donat,captain terence stevenson,adventures of tartu,0.0,0.0,0.0,0.0,0.0,0.0,182
Robert Donat,captain terence stevenson,the adventures of tartu,0.0,0.0,0.0,0.0,0.0,0.0,182
Robert Donat,william pitt/the earl of chatham,the young mr pitt,0.0,0.0,0.0,0.0,0.0,0.0,182
Robert Donat,ainsley j fothergill,knight without armour,0.0,0.0,0.0,0.0,0.0,0.0,182
Robert Donat,murdoch glourie / donald glourie,the ghost goes west,0.0,53.0,100.0,0.0,0.0,0.0,182
Robert Donat,richard hannay/mr hammond/capt fraser/henry hopkinson,the 39 steps,0.0,86.0,96.0,8.0,0.17272727272727273,0.49936868686868685,182
Robert Donat,hannay,thirty-nine steps,0.0,0.0,0.0,0.0,0.0,0.0,182
Robert Donat,edmond dantes,the count of monte cristo,0.0,76.0,86.0,0.0,0.0,0.0,182
Robert Donat,paul martin,for love or money,0.0,0.0,0.0,0.0,0.0,0.0,182
Robert Donat,thomas culpeper,the private life of henry viii,0.0,74.0,100.0,0.0,0.0,0.0,182
William Powell,lt doc,mister roberts,0.0,84.0,92.0,4.0,0.8000000000000002,0.8833333333333333,229
William Powell,jd hanley,how to marry a millionaire,0.0,78.0,84.0,5.0,0.16171875,0.4942708333333333,229
William Powell,steve latimer,the girl who had everything,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,homer doc brown,the treasure of lost canyon,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,professor andrew gentling,take one false step,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,emery slade,dancing in the dark,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,mr peabody,mr peabody and the mermaid,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,nick charles,song of the thin man,0.0,70.0,80.0,0.0,0.0,0.0,229
William Powell,senator melvin g ashton,the senator was indiscreet,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,florenz ziegfeld jr,ziegfeld follies,0.0,58.0,70.0,0.0,0.0,0.0,229
William Powell,terence ellerton terry oneill,the hoodlum saint,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,nick charles,the thin man goes home,0.0,78.0,60.0,0.0,0.0,0.0,229
William Powell,william s whitley,the heavenly body,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,david talbot,crossroads,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,steve ireland,love crazy,0.0,82.0,100.0,0.0,0.0,0.0,229
William Powell,nick charles,shadow of the thin man,0.0,79.0,83.0,0.0,0.0,0.0,229
William Powell,larry wilson aka george carey,i love you again,0.0,82.0,100.0,1.0,0.0,0.0,229
William Powell,nick charles,another thin man,0.0,85.0,82.0,3.0,0.5064285714285715,0.5771428571428572,229
William Powell,johann porok,the baroness and the butler,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,charles lodge,double wedding,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,baron stephan wolensky,the emperors candlesticks,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,charles,the last of mrs cheyney,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,bill chandler,libeled lady,0.0,88.0,86.0,0.0,0.0,0.0,229
William Powell,nick charles,after the thin man,0.0,90.0,100.0,4.0,0.04583333333333334,0.6027777777777777,229
William Powell,dr lawrence bradford,the ex-mrs bradford,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,florenz ziegfeld jr,the great ziegfeld,0.0,50.0,62.0,7.0,0.2576388888888889,0.5745238095238095,229
William Powell,fritz,escapade,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,clay dal dalzell,star of midnight,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,ned riley,reckless,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,lt william bill gordon/anson meridan,rendezvous,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,jim wade,manhattan melodrama,0.0,71.0,81.0,6.0,0.29555555555555557,0.538425925925926,229
William Powell,john prentice,evelyn prentice,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,sherwood nash,fashions,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,capt bill tennant,high peril,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,capt bill tennant,the key,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,donald free,man killer,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,philo vance,the kennel murder case,0.0,67.0,83.0,0.0,0.0,0.0,229
William Powell,john fletcher,double harness,0.0,0.0,0.0,2.0,0.36822916666666666,0.5258333333333334,229
William Powell,dan,one way passage,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,the robber,jewel robbery,0.0,0.0,0.0,2.0,-0.08571428571428569,0.6503968253968254,229
William Powell,anton `tony` adam,lawyer man,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,gar evans,high pressure,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,michael trevor,man of the world,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,hugh dawltry,the road to singapore,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,jamie darricott,ladies man,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,john d marsden/natural davis,street of chance,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,william foster,for the defense,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,karl kraley,charming sinners,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,philo vance,the greene murder case,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,philo vance,the canary murder case,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,robert courtland,pointed heels,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,her nemesis,feel my pulse,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,lev andreyev,the last command,0.0,91.0,100.0,6.0,0.26477272727272727,0.4777272727272727,229
William Powell,unknown,the dragnet,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,prince eric,paid to love,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,clan dillon,nevada,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,george wilson,the great gatsby,0.0,0.0,0.0,3.0,0.13095238095238096,0.5426587301587301,229
William Powell,boldini,beau geste,0.0,0.0,0.0,2.0,0.3770833333333333,0.5375,229
William Powell,tito melema,romola,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,unknown,the bright shawl,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,unknown,under the red robe,0.0,0.0,0.0,0.0,0.0,0.0,229
William Powell,unknown,sherlock holmes,0.0,35.0,67.0,2.0,0.34523809523809523,0.5178571428571428,229
William Powell,francis,when knighthood was in flower,0.0,0.0,0.0,0.0,0.0,0.0,229
Anthony Franciosa,paul zapatti,city hall,0.0,37.0,56.0,9.0,0.2072222222222222,0.36000000000000004,11
Anthony Franciosa,crocker scott,double threat,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,angelo,backstreet dreams,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,vincent carbone,ghost writer,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,lou di luca,blood vows the story of a mafia wife,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,henry gatewood,stagecoach,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,harold wilding,julie darling,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,peter neal,unsane,0.0,78.0,75.0,1.0,-0.24166666666666664,0.5583333333333333,11
Anthony Franciosa,herman baldwin,death wish ii,0.0,44.0,33.0,6.0,0.02395833333333333,0.5958333333333333,11
Anthony Franciosa,charlie karkas,kiss my grits,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,zaranov,side show,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,david cooper,the world is full of married men,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,annibale meneghetti,the cricket,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,dr charles felix,firepower,0.0,0.0,0.0,1.0,0.0,0.6666666666666667,11
Anthony Franciosa,mark higbie,curse of the black widow,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,broussard,the drowning pool,0.0,49.0,50.0,5.0,0.039583333333333325,0.37750000000000006,11
Anthony Franciosa,matt helm,matt helm,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jw mccanles,this is the west that was,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,pierre rodriguez,ghost in the noonday sun,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,joe cade,the catcher,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,nick dsalvio,across 110th street,0.0,79.0,81.0,4.0,-0.10138888888888892,0.6931547619047619,11
Anthony Franciosa,ryab,the deadly hunt,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,i love you billy baker,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,frank karger,earth ii,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,the enemy before us,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,the prisoner within,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,alan foster,web of the spider,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,blind mans bluff,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,island of gold and precious stones,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,the king of denmark,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,jenny wilde is drowning,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,the other kind of a spy,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,gannon,a man called gannon,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,keep the doctor away,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,laurie marie,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,the black answer,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,collectors edition,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,the incomparable connie walker,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,charles,in enemy hands,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,the fear of high places,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,the taker,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,collie ransom,the sweet ride,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,shine on shine on jesse gil,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,charles,in enemy country,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,peter merriwether,fathom,0.0,41.0,33.0,1.0,0.0,0.0,11
Anthony Franciosa,vic rossiter,assault on a queen,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,steve/antonio,a man could get killed,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jeff dillon,fame is the name of the game,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,ric colby,the swinger,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,juan luis rodriguez/juan luis martinez,rio conchos,0.0,48.0,50.0,0.0,0.0,0.0,11
Anthony Franciosa,emilio lacayo,the pleasure seekers,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,ralph baitz,period of adjustment,0.0,51.0,71.0,2.0,0.23333333333333334,0.44999999999999996,11
Anthony Franciosa,nick stratton,go naked in the world,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,victor santini,the story on page one,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,sam lawson,career,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,francisco jose de goya,the naked maja,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,jody varner,the long hot summer,0.0,82.0,89.0,5.0,0.2046875,0.6387499999999999,11
Anthony Franciosa,joey depalma,a face in the crowd,0.0,94.0,88.0,4.0,-0.10555555555555553,0.9194444444444444,11
Anthony Franciosa,tony armotti,this could be the night,0.0,0.0,0.0,0.0,0.0,0.0,11
Anthony Franciosa,bene,wild is the wind,0.0,0.0,0.0,0.0,0.0,0.0,11
Ryan Gosling,neil armstrong,first man,0.0,67.0,86.0,57.0,0.17653483392613828,0.4944888435253018,195
Ryan Gosling,bv,song to song,0.0,36.0,44.0,39.0,0.11901387827858419,0.5328755601124023,195
Ryan Gosling,k,blade runner 2049,0.0,81.0,88.0,54.0,0.2019130478896104,0.6101208160031689,195
Ryan Gosling,holland march,the nice guys,0.0,79.0,92.0,55.0,0.1386298770673771,0.5848445552463409,195
Ryan Gosling,greg lippmann,the big short,0.0,88.0,88.0,56.0,0.010558721715636607,0.4724170274170274,195
Ryan Gosling,director,lost river,0.0,38.0,31.0,21.0,0.08260037348272642,0.584797410192147,195
Ryan Gosling,unknown,my life directed by nicolas winding refn,0.0,40.0,58.0,7.0,0.0646103896103896,0.4436933106575963,195
Ryan Gosling,sgt jerry wooters,gangster squad,0.0,57.0,31.0,47.0,0.07800856438051561,0.46239465315046707,195
Ryan Gosling,himself,seduced and abandoned,0.0,63.0,84.0,16.0,0.2732777777777778,0.6093148148148148,195
Ryan Gosling,julian,only god forgives,0.0,37.0,41.0,43.0,0.005526895943562617,0.5684676434676434,195
